game,score,mean_reward,eps,time,loss
812,23,416,0.0,406,9.204645535869739
813,19,305,0.0,295,9.166846557042083
814,17,231,0.0,221,8.874396971485636
815,30,465,0.0,394,8.914027176929425
816,32,562,0.0,535,9.516745741465199
817,14,200,0.0,211,8.945008346494639
818,20,329,0.0,320,9.155012993612022
819,33,573,0.0,493,9.003903365328245
820,12,174,0.0,241,9.021305218708417
821,18,287,0.0,310,8.594194717729208
822,9,124,0.0,166,9.0506553946141
823,23,364,0.0,336,9.016748230252139
824,23,383,0.0,337,9.240714038441167
825,31,566,0.0,538,8.946534094761828
826,21,319,0.0,311,8.921162273257206
827,13,204,0.0,242,9.568911226198017
828,31,582,0.0,518,8.834624261984706
829,23,399,0.0,357,9.471157468397523
830,32,584,0.0,517,8.555998517509593
831,0,-107,0.0,8,8.16347740093867
832,4,-19,0.0,66,8.571626599155255
833,25,433,0.0,387,9.208802834306795
834,16,224,0.0,231,8.260491997003555
835,18,270,0.0,297,8.810079411572257
836,21,330,0.0,316,9.30804435368216
837,0,-105,0.0,6,8.62613024030413
838,0,-101,0.0,2,5.8323432604471845
839,16,252,0.0,261,8.451923327591583
840,15,194,0.0,204,8.634739721112135
841,28,495,0.0,428,8.53726145187458
842,35,727,0.0,691,8.627752825359389
843,22,390,0.0,375,9.132980333839326
844,24,384,0.0,349,9.325870241948536
845,34,554,0.0,469,8.947585582986791
846,28,496,0.0,437,8.364687601453094
847,26,488,0.0,457,8.975052853078301
848,37,671,0.0,561,8.443260100070267
849,11,122,0.0,160,8.648272700931715
850,30,571,0.0,534,8.423517009476635
851,20,316,0.0,319,8.44523489009589
852,26,381,0.0,324,8.803907531591562
853,7,36,0.0,90,8.001966078202804
854,30,484,0.0,439,9.215591175312346
855,32,621,0.0,514,8.864459858010116
856,29,437,0.0,393,8.812910237590673
857,18,284,0.0,277,8.951539099002057
858,52,955,0.0,840,9.039447611492397
859,22,384,0.0,357,8.527668521723934
860,34,616,0.0,571,8.433224967101237
861,18,269,0.0,256,8.761726381713778
862,19,314,0.0,300,8.638994179690796
863,27,497,0.0,451,8.277291069516039
864,12,188,0.0,207,8.514958542699997
865,31,547,0.0,501,8.148627531718448
866,55,1179,0.0,1021,8.603521532158563
867,7,76,0.0,152,7.893725833861656
868,3,-48,0.0,48,7.184500570199927
869,23,347,0.0,311,8.818382662840378
870,25,480,0.0,428,8.744044002119479
871,20,283,0.0,286,8.666384689899271
872,0,-105,0.0,6,5.0425504956926614
873,4,-13,0.0,62,9.640359481175741
874,23,418,0.0,396,8.352567400680082
875,36,662,0.0,577,8.578131297571025
876,23,395,0.0,351,8.241334277120503
