game,score,mean_reward,eps,time,loss
725,21,361,0.0,327,0.0
726,25,412,0.0,372,0.0
727,35,652,0.0,522,0.0
728,32,619,0.0,592,0.0
729,36,578,0.0,555,0.0
730,53,1123,0.0,1005,0.0
731,46,800,0.0,719,0.0
732,36,625,0.0,568,0.0
733,37,644,0.0,538,0.0
734,33,633,0.0,569,0.0
735,37,587,0.0,547,0.0
736,22,323,0.0,314,0.0
737,37,654,0.0,526,0.0
738,20,357,0.0,368,0.0
739,27,545,0.0,495,0.0
740,26,496,0.0,463,0.0
741,28,554,0.0,529,0.0
742,28,459,0.0,426,0.0
743,16,209,0.0,210,0.0
744,20,276,0.0,293,0.0
745,30,592,0.0,529,0.0
746,27,427,0.0,395,0.0
747,28,496,0.0,441,0.0
748,40,756,0.0,619,0.0
749,20,317,0.0,318,0.0
750,29,524,0.0,474,0.0
751,21,281,0.0,259,0.0
752,33,639,0.0,619,0.0
753,29,531,0.0,515,0.0
754,34,558,0.0,477,0.0
755,9,128,0.0,176,0.0
756,38,724,0.0,621,0.0
757,23,367,0.0,321,0.0
758,21,286,0.0,254,0.0
759,37,718,0.0,674,0.0
760,32,577,0.0,536,0.0
